,verbs,tense,postid
12131,happening,VBG,90033t
12132,felt,VBN,90033t
12133,trying,VBG,90033t
12134,undo,VB,90033t
12135,read,VBN,90033t
12136,wondering,VBG,90033t
12137,stood,VBN,90033t
12138,handle,VB,90033t
12139,prepare,VB,90033t
12140,talk,VBP,90033t
12141,lose,VB,90033t
12142,prepare,VB,90033t
12143,happens,VBZ,90033t
12144,learned,VBD,900qhm
12145,reflects,VBZ,900qhm
12146,having,VBG,900qhm
12147,leaned,VBD,900qhm
12148,written,VBN,900qhm
12149,know,VBP,900qhm
12150,stand,VBP,900qhm
12151,thought,VBD,900qhm
12152,disconnecting,VBG,900qhm
12153,seen,VBN,900qhm
12154,become,VBN,900qhm
12155,happening,VBG,900qhm
12156,felt,VBN,900qhm
12157,trying,VBG,900qhm
12158,undo,VB,900qhm
12159,read,VBN,900qhm
12160,wondering,VBG,900qhm
12161,stood,VBN,900qhm
12162,handle,VB,900qhm
12163,prepare,VB,900qhm
12164,talk,VBP,900qhm
12165,lose,VB,900qhm
12166,prepare,VB,900qhm
12167,happens,VBZ,900qhm
12168,learned,VBD,901ice
12169,reflects,VBZ,901ice
12170,having,VBG,901ice
12171,leaned,VBD,901ice
12172,written,VBN,901ice
12173,know,VBP,901ice
12174,stand,VBP,901ice
12175,thought,VBD,901ice
12176,disconnecting,VBG,901ice
12177,seen,VBN,901ice
12178,become,VBN,901ice
12179,happening,VBG,901ice
12180,felt,VBN,901ice
12181,trying,VBG,901ice
12182,undo,VB,901ice
12183,read,VBN,901ice
12184,wondering,VBG,901ice
12185,stood,VBN,901ice
12186,handle,VB,901ice
12187,prepare,VB,901ice
12188,talk,VBP,901ice
12189,lose,VB,901ice
12190,prepare,VB,901ice
12191,happens,VBZ,901ice
12192,learned,VBD,901p4o
12193,reflects,VBZ,901p4o
12194,having,VBG,901p4o
12195,leaned,VBD,901p4o
12196,written,VBN,901p4o
12197,know,VBP,901p4o
12198,stand,VBP,901p4o
12199,thought,VBD,901p4o
12200,disconnecting,VBG,901p4o
12201,seen,VBN,901p4o
12202,become,VBN,901p4o
12203,happening,VBG,901p4o
12204,felt,VBN,901p4o
12205,trying,VBG,901p4o
12206,undo,VB,901p4o
12207,read,VBN,901p4o
12208,wondering,VBG,901p4o
12209,stood,VBN,901p4o
12210,handle,VB,901p4o
12211,prepare,VB,901p4o
12212,talk,VBP,901p4o
12213,lose,VB,901p4o
12214,prepare,VB,901p4o
12215,happens,VBZ,901p4o
12216,learned,VBD,903lpz
12217,reflects,VBZ,903lpz
12218,having,VBG,903lpz
12219,leaned,VBD,903lpz
12220,written,VBN,903lpz
12221,know,VBP,903lpz
12222,stand,VBP,903lpz
12223,thought,VBD,903lpz
12224,disconnecting,VBG,903lpz
12225,seen,VBN,903lpz
12226,become,VBN,903lpz
12227,happening,VBG,903lpz
12228,felt,VBN,903lpz
12229,trying,VBG,903lpz
12230,undo,VB,903lpz
12231,read,VBN,903lpz
12232,wondering,VBG,903lpz
12233,stood,VBN,903lpz
12234,handle,VB,903lpz
12235,prepare,VB,903lpz
12236,talk,VBP,903lpz
12237,lose,VB,903lpz
12238,prepare,VB,903lpz
12239,happens,VBZ,903lpz
12240,learned,VBD,904v9v
12241,reflects,VBZ,904v9v
12242,having,VBG,904v9v
12243,leaned,VBD,904v9v
12244,written,VBN,904v9v
12245,know,VBP,904v9v
12246,stand,VBP,904v9v
12247,thought,VBD,904v9v
12248,disconnecting,VBG,904v9v
12249,seen,VBN,904v9v
12250,become,VBN,904v9v
12251,happening,VBG,904v9v
12252,felt,VBN,904v9v
12253,trying,VBG,904v9v
12254,undo,VB,904v9v
12255,read,VBN,904v9v
12256,wondering,VBG,904v9v
12257,stood,VBN,904v9v
12258,handle,VB,904v9v
12259,prepare,VB,904v9v
12260,talk,VBP,904v9v
12261,lose,VB,904v9v
12262,prepare,VB,904v9v
12263,happens,VBZ,904v9v
12264,learned,VBD,904w1y
12265,reflects,VBZ,904w1y
12266,having,VBG,904w1y
12267,leaned,VBD,904w1y
12268,written,VBN,904w1y
12269,know,VBP,904w1y
12270,stand,VBP,904w1y
12271,thought,VBD,904w1y
12272,disconnecting,VBG,904w1y
12273,seen,VBN,904w1y
12274,become,VBN,904w1y
12275,happening,VBG,904w1y
12276,felt,VBN,904w1y
12277,trying,VBG,904w1y
12278,undo,VB,904w1y
12279,read,VBN,904w1y
12280,wondering,VBG,904w1y
12281,stood,VBN,904w1y
12282,handle,VB,904w1y
12283,prepare,VB,904w1y
12284,talk,VBP,904w1y
12285,lose,VB,904w1y
12286,prepare,VB,904w1y
12287,happens,VBZ,904w1y
12288,learned,VBD,906z3i
12289,reflects,VBZ,906z3i
12290,having,VBG,906z3i
12291,leaned,VBD,906z3i
12292,written,VBN,906z3i
12293,know,VBP,906z3i
12294,stand,VBP,906z3i
12295,thought,VBD,906z3i
12296,disconnecting,VBG,906z3i
12297,seen,VBN,906z3i
12298,become,VBN,906z3i
12299,happening,VBG,906z3i
12300,felt,VBN,906z3i
12301,trying,VBG,906z3i
12302,undo,VB,906z3i
12303,read,VBN,906z3i
12304,wondering,VBG,906z3i
12305,stood,VBN,906z3i
12306,handle,VB,906z3i
12307,prepare,VB,906z3i
12308,talk,VBP,906z3i
12309,lose,VB,906z3i
12310,prepare,VB,906z3i
12311,happens,VBZ,906z3i
12312,learned,VBD,907g9c
12313,reflects,VBZ,907g9c
12314,having,VBG,907g9c
12315,leaned,VBD,907g9c
12316,written,VBN,907g9c
12317,know,VBP,907g9c
12318,stand,VBP,907g9c
12319,thought,VBD,907g9c
12320,disconnecting,VBG,907g9c
12321,seen,VBN,907g9c
12322,become,VBN,907g9c
12323,happening,VBG,907g9c
12324,felt,VBN,907g9c
12325,trying,VBG,907g9c
12326,undo,VB,907g9c
12327,read,VBN,907g9c
12328,wondering,VBG,907g9c
12329,stood,VBN,907g9c
12330,handle,VB,907g9c
12331,prepare,VB,907g9c
12332,talk,VBP,907g9c
12333,lose,VB,907g9c
12334,prepare,VB,907g9c
12335,happens,VBZ,907g9c
12336,learned,VBD,907xaj
12337,reflects,VBZ,907xaj
12338,having,VBG,907xaj
12339,leaned,VBD,907xaj
12340,written,VBN,907xaj
12341,know,VBP,907xaj
12342,stand,VBP,907xaj
12343,thought,VBD,907xaj
12344,disconnecting,VBG,907xaj
12345,seen,VBN,907xaj
12346,become,VBN,907xaj
12347,happening,VBG,907xaj
12348,felt,VBN,907xaj
12349,trying,VBG,907xaj
12350,undo,VB,907xaj
12351,read,VBN,907xaj
12352,wondering,VBG,907xaj
12353,stood,VBN,907xaj
12354,handle,VB,907xaj
12355,prepare,VB,907xaj
12356,talk,VBP,907xaj
12357,lose,VB,907xaj
12358,prepare,VB,907xaj
12359,happens,VBZ,907xaj
12360,learned,VBD,90c9t7
12361,reflects,VBZ,90c9t7
12362,having,VBG,90c9t7
12363,leaned,VBD,90c9t7
12364,written,VBN,90c9t7
12365,know,VBP,90c9t7
12366,stand,VBP,90c9t7
12367,thought,VBD,90c9t7
12368,disconnecting,VBG,90c9t7
12369,seen,VBN,90c9t7
12370,become,VBN,90c9t7
12371,happening,VBG,90c9t7
12372,felt,VBN,90c9t7
12373,trying,VBG,90c9t7
12374,undo,VB,90c9t7
12375,read,VBN,90c9t7
12376,wondering,VBG,90c9t7
12377,stood,VBN,90c9t7
12378,handle,VB,90c9t7
12379,prepare,VB,90c9t7
12380,talk,VBP,90c9t7
12381,lose,VB,90c9t7
12382,prepare,VB,90c9t7
12383,happens,VBZ,90c9t7
12384,learned,VBD,90cf9s
12385,reflects,VBZ,90cf9s
12386,having,VBG,90cf9s
12387,leaned,VBD,90cf9s
12388,written,VBN,90cf9s
12389,know,VBP,90cf9s
12390,stand,VBP,90cf9s
12391,thought,VBD,90cf9s
12392,disconnecting,VBG,90cf9s
12393,seen,VBN,90cf9s
12394,become,VBN,90cf9s
12395,happening,VBG,90cf9s
12396,felt,VBN,90cf9s
12397,trying,VBG,90cf9s
12398,undo,VB,90cf9s
12399,read,VBN,90cf9s
12400,wondering,VBG,90cf9s
12401,stood,VBN,90cf9s
12402,handle,VB,90cf9s
12403,prepare,VB,90cf9s
12404,talk,VBP,90cf9s
12405,lose,VB,90cf9s
12406,prepare,VB,90cf9s
12407,happens,VBZ,90cf9s
12408,learned,VBD,90jse3
12409,reflects,VBZ,90jse3
12410,having,VBG,90jse3
12411,leaned,VBD,90jse3
12412,written,VBN,90jse3
12413,know,VBP,90jse3
12414,stand,VBP,90jse3
12415,thought,VBD,90jse3
12416,disconnecting,VBG,90jse3
12417,seen,VBN,90jse3
12418,become,VBN,90jse3
12419,happening,VBG,90jse3
12420,felt,VBN,90jse3
12421,trying,VBG,90jse3
12422,undo,VB,90jse3
12423,read,VBN,90jse3
12424,wondering,VBG,90jse3
12425,stood,VBN,90jse3
12426,handle,VB,90jse3
12427,prepare,VB,90jse3
12428,talk,VBP,90jse3
12429,lose,VB,90jse3
12430,prepare,VB,90jse3
12431,happens,VBZ,90jse3
12432,learned,VBD,90kled
12433,reflects,VBZ,90kled
12434,having,VBG,90kled
12435,leaned,VBD,90kled
12436,written,VBN,90kled
12437,know,VBP,90kled
12438,stand,VBP,90kled
12439,thought,VBD,90kled
12440,disconnecting,VBG,90kled
12441,seen,VBN,90kled
12442,become,VBN,90kled
12443,happening,VBG,90kled
12444,felt,VBN,90kled
12445,trying,VBG,90kled
12446,undo,VB,90kled
12447,read,VBN,90kled
12448,wondering,VBG,90kled
12449,stood,VBN,90kled
12450,handle,VB,90kled
12451,prepare,VB,90kled
12452,talk,VBP,90kled
12453,lose,VB,90kled
12454,prepare,VB,90kled
12455,happens,VBZ,90kled
12456,learned,VBD,90mdsm
12457,reflects,VBZ,90mdsm
12458,having,VBG,90mdsm
12459,leaned,VBD,90mdsm
12460,written,VBN,90mdsm
12461,know,VBP,90mdsm
12462,stand,VBP,90mdsm
12463,thought,VBD,90mdsm
12464,disconnecting,VBG,90mdsm
12465,seen,VBN,90mdsm
12466,become,VBN,90mdsm
12467,happening,VBG,90mdsm
12468,felt,VBN,90mdsm
12469,trying,VBG,90mdsm
12470,undo,VB,90mdsm
12471,read,VBN,90mdsm
12472,wondering,VBG,90mdsm
12473,stood,VBN,90mdsm
12474,handle,VB,90mdsm
12475,prepare,VB,90mdsm
12476,talk,VBP,90mdsm
12477,lose,VB,90mdsm
12478,prepare,VB,90mdsm
12479,happens,VBZ,90mdsm
12480,learned,VBD,90p4ve
12481,reflects,VBZ,90p4ve
12482,having,VBG,90p4ve
12483,leaned,VBD,90p4ve
12484,written,VBN,90p4ve
12485,know,VBP,90p4ve
12486,stand,VBP,90p4ve
12487,thought,VBD,90p4ve
12488,disconnecting,VBG,90p4ve
12489,seen,VBN,90p4ve
12490,become,VBN,90p4ve
12491,happening,VBG,90p4ve
12492,felt,VBN,90p4ve
12493,trying,VBG,90p4ve
12494,undo,VB,90p4ve
12495,read,VBN,90p4ve
12496,wondering,VBG,90p4ve
12497,stood,VBN,90p4ve
12498,handle,VB,90p4ve
12499,prepare,VB,90p4ve
12500,talk,VBP,90p4ve
12501,lose,VB,90p4ve
12502,prepare,VB,90p4ve
12503,happens,VBZ,90p4ve
12504,learned,VBD,90po9l
12505,reflects,VBZ,90po9l
12506,having,VBG,90po9l
12507,leaned,VBD,90po9l
12508,written,VBN,90po9l
12509,know,VBP,90po9l
12510,stand,VBP,90po9l
12511,thought,VBD,90po9l
12512,disconnecting,VBG,90po9l
12513,seen,VBN,90po9l
12514,become,VBN,90po9l
12515,happening,VBG,90po9l
12516,felt,VBN,90po9l
12517,trying,VBG,90po9l
12518,undo,VB,90po9l
12519,read,VBN,90po9l
12520,wondering,VBG,90po9l
12521,stood,VBN,90po9l
12522,handle,VB,90po9l
12523,prepare,VB,90po9l
12524,talk,VBP,90po9l
12525,lose,VB,90po9l
12526,prepare,VB,90po9l
12527,happens,VBZ,90po9l
12528,learned,VBD,90pq18
12529,reflects,VBZ,90pq18
12530,having,VBG,90pq18
12531,leaned,VBD,90pq18
12532,written,VBN,90pq18
12533,know,VBP,90pq18
12534,stand,VBP,90pq18
12535,thought,VBD,90pq18
12536,disconnecting,VBG,90pq18
12537,seen,VBN,90pq18
12538,become,VBN,90pq18
12539,happening,VBG,90pq18
12540,felt,VBN,90pq18
12541,trying,VBG,90pq18
12542,undo,VB,90pq18
12543,read,VBN,90pq18
12544,wondering,VBG,90pq18
12545,stood,VBN,90pq18
12546,handle,VB,90pq18
12547,prepare,VB,90pq18
12548,talk,VBP,90pq18
12549,lose,VB,90pq18
12550,prepare,VB,90pq18
12551,happens,VBZ,90pq18
12552,learned,VBD,90ska3
12553,reflects,VBZ,90ska3
12554,having,VBG,90ska3
12555,leaned,VBD,90ska3
12556,written,VBN,90ska3
12557,know,VBP,90ska3
12558,stand,VBP,90ska3
12559,thought,VBD,90ska3
12560,disconnecting,VBG,90ska3
12561,seen,VBN,90ska3
12562,become,VBN,90ska3
12563,happening,VBG,90ska3
12564,felt,VBN,90ska3
12565,trying,VBG,90ska3
12566,undo,VB,90ska3
12567,read,VBN,90ska3
12568,wondering,VBG,90ska3
12569,stood,VBN,90ska3
12570,handle,VB,90ska3
12571,prepare,VB,90ska3
12572,talk,VBP,90ska3
12573,lose,VB,90ska3
12574,prepare,VB,90ska3
12575,happens,VBZ,90ska3
12576,learned,VBD,90srbr
12577,reflects,VBZ,90srbr
12578,having,VBG,90srbr
12579,leaned,VBD,90srbr
12580,written,VBN,90srbr
12581,know,VBP,90srbr
12582,stand,VBP,90srbr
12583,thought,VBD,90srbr
12584,disconnecting,VBG,90srbr
12585,seen,VBN,90srbr
12586,become,VBN,90srbr
12587,happening,VBG,90srbr
12588,felt,VBN,90srbr
12589,trying,VBG,90srbr
12590,undo,VB,90srbr
12591,read,VBN,90srbr
12592,wondering,VBG,90srbr
12593,stood,VBN,90srbr
12594,handle,VB,90srbr
12595,prepare,VB,90srbr
12596,talk,VBP,90srbr
12597,lose,VB,90srbr
12598,prepare,VB,90srbr
12599,happens,VBZ,90srbr
12600,learned,VBD,90wum3
12601,reflects,VBZ,90wum3
12602,having,VBG,90wum3
12603,leaned,VBD,90wum3
12604,written,VBN,90wum3
12605,know,VBP,90wum3
12606,stand,VBP,90wum3
12607,thought,VBD,90wum3
12608,disconnecting,VBG,90wum3
12609,seen,VBN,90wum3
12610,become,VBN,90wum3
12611,happening,VBG,90wum3
12612,felt,VBN,90wum3
12613,trying,VBG,90wum3
12614,undo,VB,90wum3
12615,read,VBN,90wum3
12616,wondering,VBG,90wum3
12617,stood,VBN,90wum3
12618,handle,VB,90wum3
12619,prepare,VB,90wum3
12620,talk,VBP,90wum3
12621,lose,VB,90wum3
12622,prepare,VB,90wum3
12623,happens,VBZ,90wum3
12624,learned,VBD,90y7fa
12625,reflects,VBZ,90y7fa
12626,having,VBG,90y7fa
12627,leaned,VBD,90y7fa
12628,written,VBN,90y7fa
12629,know,VBP,90y7fa
12630,stand,VBP,90y7fa
12631,thought,VBD,90y7fa
12632,disconnecting,VBG,90y7fa
12633,seen,VBN,90y7fa
12634,become,VBN,90y7fa
12635,happening,VBG,90y7fa
12636,felt,VBN,90y7fa
12637,trying,VBG,90y7fa
12638,undo,VB,90y7fa
12639,read,VBN,90y7fa
12640,wondering,VBG,90y7fa
12641,stood,VBN,90y7fa
12642,handle,VB,90y7fa
12643,prepare,VB,90y7fa
12644,talk,VBP,90y7fa
12645,lose,VB,90y7fa
12646,prepare,VB,90y7fa
12647,happens,VBZ,90y7fa
12648,learned,VBD,90zxkt
12649,reflects,VBZ,90zxkt
12650,having,VBG,90zxkt
12651,leaned,VBD,90zxkt
12652,written,VBN,90zxkt
12653,know,VBP,90zxkt
12654,stand,VBP,90zxkt
12655,thought,VBD,90zxkt
12656,disconnecting,VBG,90zxkt
12657,seen,VBN,90zxkt
12658,become,VBN,90zxkt
12659,happening,VBG,90zxkt
12660,felt,VBN,90zxkt
12661,trying,VBG,90zxkt
12662,undo,VB,90zxkt
12663,read,VBN,90zxkt
12664,wondering,VBG,90zxkt
12665,stood,VBN,90zxkt
12666,handle,VB,90zxkt
12667,prepare,VB,90zxkt
12668,talk,VBP,90zxkt
12669,lose,VB,90zxkt
12670,prepare,VB,90zxkt
12671,happens,VBZ,90zxkt
12672,learned,VBD,912lfg
12673,reflects,VBZ,912lfg
12674,having,VBG,912lfg
12675,leaned,VBD,912lfg
12676,written,VBN,912lfg
12677,know,VBP,912lfg
12678,stand,VBP,912lfg
12679,thought,VBD,912lfg
12680,disconnecting,VBG,912lfg
12681,seen,VBN,912lfg
12682,become,VBN,912lfg
12683,happening,VBG,912lfg
12684,felt,VBN,912lfg
12685,trying,VBG,912lfg
12686,undo,VB,912lfg
12687,read,VBN,912lfg
12688,wondering,VBG,912lfg
12689,stood,VBN,912lfg
12690,handle,VB,912lfg
12691,prepare,VB,912lfg
12692,talk,VBP,912lfg
12693,lose,VB,912lfg
12694,prepare,VB,912lfg
12695,happens,VBZ,912lfg
12696,learned,VBD,91bhxj
12697,reflects,VBZ,91bhxj
12698,having,VBG,91bhxj
12699,leaned,VBD,91bhxj
12700,written,VBN,91bhxj
12701,know,VBP,91bhxj
12702,stand,VBP,91bhxj
12703,thought,VBD,91bhxj
12704,disconnecting,VBG,91bhxj
12705,seen,VBN,91bhxj
12706,become,VBN,91bhxj
12707,happening,VBG,91bhxj
12708,felt,VBN,91bhxj
12709,trying,VBG,91bhxj
12710,undo,VB,91bhxj
12711,read,VBN,91bhxj
12712,wondering,VBG,91bhxj
12713,stood,VBN,91bhxj
12714,handle,VB,91bhxj
12715,prepare,VB,91bhxj
12716,talk,VBP,91bhxj
12717,lose,VB,91bhxj
12718,prepare,VB,91bhxj
12719,happens,VBZ,91bhxj
12720,learned,VBD,91cxfn
12721,reflects,VBZ,91cxfn
12722,having,VBG,91cxfn
12723,leaned,VBD,91cxfn
12724,written,VBN,91cxfn
12725,know,VBP,91cxfn
12726,stand,VBP,91cxfn
12727,thought,VBD,91cxfn
12728,disconnecting,VBG,91cxfn
12729,seen,VBN,91cxfn
12730,become,VBN,91cxfn
12731,happening,VBG,91cxfn
12732,felt,VBN,91cxfn
12733,trying,VBG,91cxfn
12734,undo,VB,91cxfn
12735,read,VBN,91cxfn
12736,wondering,VBG,91cxfn
12737,stood,VBN,91cxfn
12738,handle,VB,91cxfn
12739,prepare,VB,91cxfn
12740,talk,VBP,91cxfn
12741,lose,VB,91cxfn
12742,prepare,VB,91cxfn
12743,happens,VBZ,91cxfn
12744,learned,VBD,91dme7
12745,reflects,VBZ,91dme7
12746,having,VBG,91dme7
12747,leaned,VBD,91dme7
12748,written,VBN,91dme7
12749,know,VBP,91dme7
12750,stand,VBP,91dme7
12751,thought,VBD,91dme7
12752,disconnecting,VBG,91dme7
12753,seen,VBN,91dme7
12754,become,VBN,91dme7
12755,happening,VBG,91dme7
12756,felt,VBN,91dme7
12757,trying,VBG,91dme7
12758,undo,VB,91dme7
12759,read,VBN,91dme7
12760,wondering,VBG,91dme7
12761,stood,VBN,91dme7
12762,handle,VB,91dme7
12763,prepare,VB,91dme7
12764,talk,VBP,91dme7
12765,lose,VB,91dme7
12766,prepare,VB,91dme7
12767,happens,VBZ,91dme7
12768,learned,VBD,91g3cm
12769,reflects,VBZ,91g3cm
12770,having,VBG,91g3cm
12771,leaned,VBD,91g3cm
12772,written,VBN,91g3cm
12773,know,VBP,91g3cm
12774,stand,VBP,91g3cm
12775,thought,VBD,91g3cm
12776,disconnecting,VBG,91g3cm
12777,seen,VBN,91g3cm
12778,become,VBN,91g3cm
12779,happening,VBG,91g3cm
12780,felt,VBN,91g3cm
12781,trying,VBG,91g3cm
12782,undo,VB,91g3cm
12783,read,VBN,91g3cm
12784,wondering,VBG,91g3cm
12785,stood,VBN,91g3cm
12786,handle,VB,91g3cm
12787,prepare,VB,91g3cm
12788,talk,VBP,91g3cm
12789,lose,VB,91g3cm
12790,prepare,VB,91g3cm
12791,happens,VBZ,91g3cm
12792,learned,VBD,91hrtp
12793,reflects,VBZ,91hrtp
12794,having,VBG,91hrtp
12795,leaned,VBD,91hrtp
12796,written,VBN,91hrtp
12797,know,VBP,91hrtp
12798,stand,VBP,91hrtp
12799,thought,VBD,91hrtp
12800,disconnecting,VBG,91hrtp
12801,seen,VBN,91hrtp
12802,become,VBN,91hrtp
12803,happening,VBG,91hrtp
12804,felt,VBN,91hrtp
12805,trying,VBG,91hrtp
12806,undo,VB,91hrtp
12807,read,VBN,91hrtp
12808,wondering,VBG,91hrtp
12809,stood,VBN,91hrtp
12810,handle,VB,91hrtp
12811,prepare,VB,91hrtp
12812,talk,VBP,91hrtp
12813,lose,VB,91hrtp
12814,prepare,VB,91hrtp
12815,happens,VBZ,91hrtp
12816,learned,VBD,91i59d
12817,reflects,VBZ,91i59d
12818,having,VBG,91i59d
12819,leaned,VBD,91i59d
12820,written,VBN,91i59d
12821,know,VBP,91i59d
12822,stand,VBP,91i59d
12823,thought,VBD,91i59d
12824,disconnecting,VBG,91i59d
12825,seen,VBN,91i59d
12826,become,VBN,91i59d
12827,happening,VBG,91i59d
12828,felt,VBN,91i59d
12829,trying,VBG,91i59d
12830,undo,VB,91i59d
12831,read,VBN,91i59d
12832,wondering,VBG,91i59d
12833,stood,VBN,91i59d
12834,handle,VB,91i59d
12835,prepare,VB,91i59d
12836,talk,VBP,91i59d
12837,lose,VB,91i59d
12838,prepare,VB,91i59d
12839,happens,VBZ,91i59d
12840,learned,VBD,91iys4
12841,reflects,VBZ,91iys4
12842,having,VBG,91iys4
12843,leaned,VBD,91iys4
12844,written,VBN,91iys4
12845,know,VBP,91iys4
12846,stand,VBP,91iys4
12847,thought,VBD,91iys4
12848,disconnecting,VBG,91iys4
12849,seen,VBN,91iys4
12850,become,VBN,91iys4
12851,happening,VBG,91iys4
12852,felt,VBN,91iys4
12853,trying,VBG,91iys4
12854,undo,VB,91iys4
12855,read,VBN,91iys4
12856,wondering,VBG,91iys4
12857,stood,VBN,91iys4
12858,handle,VB,91iys4
12859,prepare,VB,91iys4
12860,talk,VBP,91iys4
12861,lose,VB,91iys4
12862,prepare,VB,91iys4
12863,happens,VBZ,91iys4
12864,learned,VBD,91lkls
12865,reflects,VBZ,91lkls
12866,having,VBG,91lkls
12867,leaned,VBD,91lkls
12868,written,VBN,91lkls
12869,know,VBP,91lkls
12870,stand,VBP,91lkls
12871,thought,VBD,91lkls
12872,disconnecting,VBG,91lkls
12873,seen,VBN,91lkls
12874,become,VBN,91lkls
12875,happening,VBG,91lkls
12876,felt,VBN,91lkls
12877,trying,VBG,91lkls
12878,undo,VB,91lkls
12879,read,VBN,91lkls
12880,wondering,VBG,91lkls
12881,stood,VBN,91lkls
12882,handle,VB,91lkls
12883,prepare,VB,91lkls
12884,talk,VBP,91lkls
12885,lose,VB,91lkls
12886,prepare,VB,91lkls
12887,happens,VBZ,91lkls
12888,learned,VBD,91ms29
12889,reflects,VBZ,91ms29
12890,having,VBG,91ms29
12891,leaned,VBD,91ms29
12892,written,VBN,91ms29
12893,know,VBP,91ms29
12894,stand,VBP,91ms29
12895,thought,VBD,91ms29
12896,disconnecting,VBG,91ms29
12897,seen,VBN,91ms29
12898,become,VBN,91ms29
12899,happening,VBG,91ms29
12900,felt,VBN,91ms29
12901,trying,VBG,91ms29
12902,undo,VB,91ms29
12903,read,VBN,91ms29
12904,wondering,VBG,91ms29
12905,stood,VBN,91ms29
12906,handle,VB,91ms29
12907,prepare,VB,91ms29
12908,talk,VBP,91ms29
12909,lose,VB,91ms29
12910,prepare,VB,91ms29
12911,happens,VBZ,91ms29
12912,learned,VBD,91myge
12913,reflects,VBZ,91myge
12914,having,VBG,91myge
12915,leaned,VBD,91myge
12916,written,VBN,91myge
12917,know,VBP,91myge
12918,stand,VBP,91myge
12919,thought,VBD,91myge
12920,disconnecting,VBG,91myge
12921,seen,VBN,91myge
12922,become,VBN,91myge
12923,happening,VBG,91myge
12924,felt,VBN,91myge
12925,trying,VBG,91myge
12926,undo,VB,91myge
12927,read,VBN,91myge
12928,wondering,VBG,91myge
12929,stood,VBN,91myge
12930,handle,VB,91myge
12931,prepare,VB,91myge
12932,talk,VBP,91myge
12933,lose,VB,91myge
12934,prepare,VB,91myge
12935,happens,VBZ,91myge
12936,learned,VBD,91ndgl
12937,reflects,VBZ,91ndgl
12938,having,VBG,91ndgl
12939,leaned,VBD,91ndgl
12940,written,VBN,91ndgl
12941,know,VBP,91ndgl
12942,stand,VBP,91ndgl
12943,thought,VBD,91ndgl
12944,disconnecting,VBG,91ndgl
12945,seen,VBN,91ndgl
12946,become,VBN,91ndgl
12947,happening,VBG,91ndgl
12948,felt,VBN,91ndgl
12949,trying,VBG,91ndgl
12950,undo,VB,91ndgl
12951,read,VBN,91ndgl
12952,wondering,VBG,91ndgl
12953,stood,VBN,91ndgl
12954,handle,VB,91ndgl
12955,prepare,VB,91ndgl
12956,talk,VBP,91ndgl
12957,lose,VB,91ndgl
12958,prepare,VB,91ndgl
12959,happens,VBZ,91ndgl
12960,learned,VBD,91ngs5
12961,reflects,VBZ,91ngs5
12962,having,VBG,91ngs5
12963,leaned,VBD,91ngs5
12964,written,VBN,91ngs5
12965,know,VBP,91ngs5
12966,stand,VBP,91ngs5
12967,thought,VBD,91ngs5
12968,disconnecting,VBG,91ngs5
12969,seen,VBN,91ngs5
12970,become,VBN,91ngs5
12971,happening,VBG,91ngs5
12972,felt,VBN,91ngs5
12973,trying,VBG,91ngs5
12974,undo,VB,91ngs5
12975,read,VBN,91ngs5
12976,wondering,VBG,91ngs5
12977,stood,VBN,91ngs5
12978,handle,VB,91ngs5
12979,prepare,VB,91ngs5
12980,talk,VBP,91ngs5
12981,lose,VB,91ngs5
12982,prepare,VB,91ngs5
12983,happens,VBZ,91ngs5
12984,learned,VBD,91nxwb
12985,reflects,VBZ,91nxwb
12986,having,VBG,91nxwb
12987,leaned,VBD,91nxwb
12988,written,VBN,91nxwb
12989,know,VBP,91nxwb
12990,stand,VBP,91nxwb
12991,thought,VBD,91nxwb
12992,disconnecting,VBG,91nxwb
12993,seen,VBN,91nxwb
12994,become,VBN,91nxwb
12995,happening,VBG,91nxwb
12996,felt,VBN,91nxwb
12997,trying,VBG,91nxwb
12998,undo,VB,91nxwb
12999,read,VBN,91nxwb
13000,wondering,VBG,91nxwb
13001,stood,VBN,91nxwb
13002,handle,VB,91nxwb
13003,prepare,VB,91nxwb
13004,talk,VBP,91nxwb
13005,lose,VB,91nxwb
13006,prepare,VB,91nxwb
13007,happens,VBZ,91nxwb
13008,learned,VBD,91o6x7
13009,reflects,VBZ,91o6x7
13010,having,VBG,91o6x7
13011,leaned,VBD,91o6x7
13012,written,VBN,91o6x7
13013,know,VBP,91o6x7
13014,stand,VBP,91o6x7
13015,thought,VBD,91o6x7
13016,disconnecting,VBG,91o6x7
13017,seen,VBN,91o6x7
13018,become,VBN,91o6x7
13019,happening,VBG,91o6x7
13020,felt,VBN,91o6x7
13021,trying,VBG,91o6x7
13022,undo,VB,91o6x7
13023,read,VBN,91o6x7
13024,wondering,VBG,91o6x7
13025,stood,VBN,91o6x7
13026,handle,VB,91o6x7
13027,prepare,VB,91o6x7
13028,talk,VBP,91o6x7
13029,lose,VB,91o6x7
13030,prepare,VB,91o6x7
13031,happens,VBZ,91o6x7
13032,learned,VBD,91ptac
13033,reflects,VBZ,91ptac
13034,having,VBG,91ptac
13035,leaned,VBD,91ptac
13036,written,VBN,91ptac
13037,know,VBP,91ptac
13038,stand,VBP,91ptac
13039,thought,VBD,91ptac
13040,disconnecting,VBG,91ptac
13041,seen,VBN,91ptac
13042,become,VBN,91ptac
13043,happening,VBG,91ptac
13044,felt,VBN,91ptac
13045,trying,VBG,91ptac
