,verbs,tense,postid
23758,happens,VBZ,8xxjea
23759,happens,VBZ,8xxjea
23760,learned,VBD,8xxjou
23761,learned,VBD,8xxjou
23762,reflects,VBZ,8xxjou
23763,reflects,VBZ,8xxjou
23764,having,VBG,8xxjou
23765,having,VBG,8xxjou
23766,leaned,VBD,8xxjou
23767,leaned,VBD,8xxjou
23768,left,VBN,8xxjou
23769,steeped,VBN,8xxjou
23770,written,VBN,8xxjou
23771,written,VBN,8xxjou
23772,know,VBP,8xxjou
23773,know,VBP,8xxjou
23774,stand,VBP,8xxjou
23775,stand,VBP,8xxjou
23776,loose,VB,8xxjou
23777,would,MD,8xxjou
23778,thought,VBD,8xxjou
23779,thought,VBD,8xxjou
23780,including,VBG,8xxjou
23781,disconnecting,VBG,8xxjou
23782,disconnecting,VBG,8xxjou
23783,trying,VBG,8xxjou
23784,think,VB,8xxjou
23785,evolve,VB,8xxjou
23786,reflect,VB,8xxjou
23787,seen,VBN,8xxjou
23788,seen,VBN,8xxjou
23789,become,VBN,8xxjou
23790,become,VBN,8xxjou
23791,become,VBN,8xxjou
23792,TORN,VBN,8xxjou
23793,falling,VBG,8xxjou
23794,approved,VBN,8xxjou
23795,Seeing,VBG,8xxjou
23796,made,VBN,8xxjou
23797,happening,VBG,8xxjou
23798,happening,VBG,8xxjou
23799,shifted,VBN,8xxjou
23800,felt,VBN,8xxjou
23801,felt,VBN,8xxjou
23802,Losing,VBG,8xxjou
23803,would,MD,8xxjou
23804,hurt,VB,8xxjou
23805,destroy,VB,8xxjou
23806,trying,VBG,8xxjou
23807,trying,VBG,8xxjou
23808,monetize,VB,8xxjou
23809,make,VB,8xxjou
23810,could,MD,8xxjou
23811,undo,VB,8xxjou
23812,undo,VB,8xxjou
23813,Thank,VBP,8xxjou
23814,read,VBN,8xxjou
23815,read,VBN,8xxjou
23816,wondering,VBG,8xxjou
23817,wondering,VBG,8xxjou
23818,stood,VBN,8xxjou
23819,stood,VBN,8xxjou
23820,loose,VB,8xxjou
23821,talking,VBG,8xxjou
23822,handle,VB,8xxjou
23823,handle,VB,8xxjou
23824,can,MD,8xxjou
23825,prepare,VB,8xxjou
23826,prepare,VB,8xxjou
23827,get,VBP,8xxjou
23828,caught,VBN,8xxjou
23829,talk,VBP,8xxjou
23830,talk,VBP,8xxjou
23831,could,MD,8xxjou
23832,lose,VB,8xxjou
23833,lose,VB,8xxjou
23834,destroyed,VBN,8xxjou
23835,can,MD,8xxjou
23836,prepare,VB,8xxjou
23837,prepare,VB,8xxjou
23838,happens,VBZ,8xxjou
23839,happens,VBZ,8xxjou
23840,learned,VBD,8xxwcp
23841,learned,VBD,8xxwcp
23842,reflects,VBZ,8xxwcp
23843,reflects,VBZ,8xxwcp
23844,having,VBG,8xxwcp
23845,having,VBG,8xxwcp
23846,leaned,VBD,8xxwcp
23847,leaned,VBD,8xxwcp
23848,left,VBN,8xxwcp
23849,steeped,VBN,8xxwcp
23850,written,VBN,8xxwcp
23851,written,VBN,8xxwcp
23852,know,VBP,8xxwcp
23853,know,VBP,8xxwcp
23854,stand,VBP,8xxwcp
23855,stand,VBP,8xxwcp
23856,loose,VB,8xxwcp
23857,would,MD,8xxwcp
23858,thought,VBD,8xxwcp
23859,thought,VBD,8xxwcp
23860,including,VBG,8xxwcp
23861,disconnecting,VBG,8xxwcp
23862,disconnecting,VBG,8xxwcp
23863,trying,VBG,8xxwcp
23864,think,VB,8xxwcp
23865,evolve,VB,8xxwcp
23866,reflect,VB,8xxwcp
23867,seen,VBN,8xxwcp
23868,seen,VBN,8xxwcp
23869,become,VBN,8xxwcp
23870,become,VBN,8xxwcp
23871,become,VBN,8xxwcp
23872,TORN,VBN,8xxwcp
23873,falling,VBG,8xxwcp
23874,approved,VBN,8xxwcp
23875,Seeing,VBG,8xxwcp
23876,made,VBN,8xxwcp
23877,happening,VBG,8xxwcp
23878,happening,VBG,8xxwcp
23879,shifted,VBN,8xxwcp
23880,felt,VBN,8xxwcp
23881,felt,VBN,8xxwcp
23882,Losing,VBG,8xxwcp
23883,would,MD,8xxwcp
23884,hurt,VB,8xxwcp
23885,destroy,VB,8xxwcp
23886,trying,VBG,8xxwcp
23887,trying,VBG,8xxwcp
23888,monetize,VB,8xxwcp
23889,make,VB,8xxwcp
23890,could,MD,8xxwcp
23891,undo,VB,8xxwcp
23892,undo,VB,8xxwcp
23893,Thank,VBP,8xxwcp
23894,read,VBN,8xxwcp
23895,read,VBN,8xxwcp
23896,wondering,VBG,8xxwcp
23897,wondering,VBG,8xxwcp
23898,stood,VBN,8xxwcp
23899,stood,VBN,8xxwcp
23900,loose,VB,8xxwcp
23901,talking,VBG,8xxwcp
23902,handle,VB,8xxwcp
23903,handle,VB,8xxwcp
23904,can,MD,8xxwcp
23905,prepare,VB,8xxwcp
23906,prepare,VB,8xxwcp
23907,get,VBP,8xxwcp
23908,caught,VBN,8xxwcp
23909,talk,VBP,8xxwcp
23910,talk,VBP,8xxwcp
23911,could,MD,8xxwcp
23912,lose,VB,8xxwcp
23913,lose,VB,8xxwcp
23914,destroyed,VBN,8xxwcp
23915,can,MD,8xxwcp
23916,prepare,VB,8xxwcp
23917,prepare,VB,8xxwcp
23918,happens,VBZ,8xxwcp
23919,happens,VBZ,8xxwcp
23920,learned,VBD,8xxxbs
23921,learned,VBD,8xxxbs
23922,reflects,VBZ,8xxxbs
23923,reflects,VBZ,8xxxbs
23924,having,VBG,8xxxbs
23925,having,VBG,8xxxbs
23926,leaned,VBD,8xxxbs
23927,leaned,VBD,8xxxbs
23928,left,VBN,8xxxbs
23929,steeped,VBN,8xxxbs
23930,written,VBN,8xxxbs
23931,written,VBN,8xxxbs
23932,know,VBP,8xxxbs
23933,know,VBP,8xxxbs
23934,stand,VBP,8xxxbs
23935,stand,VBP,8xxxbs
23936,loose,VB,8xxxbs
23937,would,MD,8xxxbs
23938,thought,VBD,8xxxbs
23939,thought,VBD,8xxxbs
23940,including,VBG,8xxxbs
23941,disconnecting,VBG,8xxxbs
23942,disconnecting,VBG,8xxxbs
23943,trying,VBG,8xxxbs
23944,think,VB,8xxxbs
23945,evolve,VB,8xxxbs
23946,reflect,VB,8xxxbs
23947,seen,VBN,8xxxbs
23948,seen,VBN,8xxxbs
23949,become,VBN,8xxxbs
23950,become,VBN,8xxxbs
23951,become,VBN,8xxxbs
23952,TORN,VBN,8xxxbs
23953,falling,VBG,8xxxbs
23954,approved,VBN,8xxxbs
23955,Seeing,VBG,8xxxbs
23956,made,VBN,8xxxbs
23957,happening,VBG,8xxxbs
23958,happening,VBG,8xxxbs
23959,shifted,VBN,8xxxbs
23960,felt,VBN,8xxxbs
23961,felt,VBN,8xxxbs
23962,Losing,VBG,8xxxbs
23963,would,MD,8xxxbs
23964,hurt,VB,8xxxbs
23965,destroy,VB,8xxxbs
23966,trying,VBG,8xxxbs
23967,trying,VBG,8xxxbs
23968,monetize,VB,8xxxbs
23969,make,VB,8xxxbs
23970,could,MD,8xxxbs
23971,undo,VB,8xxxbs
23972,undo,VB,8xxxbs
23973,Thank,VBP,8xxxbs
23974,read,VBN,8xxxbs
23975,read,VBN,8xxxbs
23976,wondering,VBG,8xxxbs
23977,wondering,VBG,8xxxbs
23978,stood,VBN,8xxxbs
23979,stood,VBN,8xxxbs
23980,loose,VB,8xxxbs
23981,talking,VBG,8xxxbs
23982,handle,VB,8xxxbs
23983,handle,VB,8xxxbs
23984,can,MD,8xxxbs
23985,prepare,VB,8xxxbs
23986,prepare,VB,8xxxbs
23987,get,VBP,8xxxbs
23988,caught,VBN,8xxxbs
23989,talk,VBP,8xxxbs
23990,talk,VBP,8xxxbs
23991,could,MD,8xxxbs
23992,lose,VB,8xxxbs
23993,lose,VB,8xxxbs
23994,destroyed,VBN,8xxxbs
23995,can,MD,8xxxbs
23996,prepare,VB,8xxxbs
23997,prepare,VB,8xxxbs
23998,happens,VBZ,8xxxbs
23999,happens,VBZ,8xxxbs
24000,learned,VBD,8xy481
24001,learned,VBD,8xy481
24002,reflects,VBZ,8xy481
24003,reflects,VBZ,8xy481
24004,having,VBG,8xy481
24005,having,VBG,8xy481
24006,leaned,VBD,8xy481
24007,leaned,VBD,8xy481
24008,left,VBN,8xy481
24009,steeped,VBN,8xy481
24010,written,VBN,8xy481
24011,written,VBN,8xy481
24012,know,VBP,8xy481
24013,know,VBP,8xy481
24014,stand,VBP,8xy481
24015,stand,VBP,8xy481
24016,loose,VB,8xy481
24017,would,MD,8xy481
24018,thought,VBD,8xy481
24019,thought,VBD,8xy481
24020,including,VBG,8xy481
24021,disconnecting,VBG,8xy481
24022,disconnecting,VBG,8xy481
24023,trying,VBG,8xy481
24024,think,VB,8xy481
24025,evolve,VB,8xy481
24026,reflect,VB,8xy481
24027,seen,VBN,8xy481
24028,seen,VBN,8xy481
24029,become,VBN,8xy481
24030,become,VBN,8xy481
24031,become,VBN,8xy481
24032,TORN,VBN,8xy481
24033,falling,VBG,8xy481
24034,approved,VBN,8xy481
24035,Seeing,VBG,8xy481
24036,made,VBN,8xy481
24037,happening,VBG,8xy481
24038,happening,VBG,8xy481
24039,shifted,VBN,8xy481
24040,felt,VBN,8xy481
24041,felt,VBN,8xy481
24042,Losing,VBG,8xy481
24043,would,MD,8xy481
24044,hurt,VB,8xy481
24045,destroy,VB,8xy481
24046,trying,VBG,8xy481
24047,trying,VBG,8xy481
24048,monetize,VB,8xy481
24049,make,VB,8xy481
24050,could,MD,8xy481
24051,undo,VB,8xy481
24052,undo,VB,8xy481
24053,Thank,VBP,8xy481
24054,read,VBN,8xy481
24055,read,VBN,8xy481
24056,wondering,VBG,8xy481
24057,wondering,VBG,8xy481
24058,stood,VBN,8xy481
24059,stood,VBN,8xy481
24060,loose,VB,8xy481
24061,talking,VBG,8xy481
24062,handle,VB,8xy481
24063,handle,VB,8xy481
24064,can,MD,8xy481
24065,prepare,VB,8xy481
24066,prepare,VB,8xy481
24067,get,VBP,8xy481
24068,caught,VBN,8xy481
24069,talk,VBP,8xy481
24070,talk,VBP,8xy481
24071,could,MD,8xy481
24072,lose,VB,8xy481
24073,lose,VB,8xy481
24074,destroyed,VBN,8xy481
24075,can,MD,8xy481
24076,prepare,VB,8xy481
24077,prepare,VB,8xy481
24078,happens,VBZ,8xy481
24079,happens,VBZ,8xy481
24080,learned,VBD,8xy58s
24081,learned,VBD,8xy58s
24082,reflects,VBZ,8xy58s
24083,reflects,VBZ,8xy58s
24084,having,VBG,8xy58s
24085,having,VBG,8xy58s
24086,leaned,VBD,8xy58s
24087,leaned,VBD,8xy58s
24088,left,VBN,8xy58s
24089,steeped,VBN,8xy58s
24090,written,VBN,8xy58s
24091,written,VBN,8xy58s
24092,know,VBP,8xy58s
24093,know,VBP,8xy58s
24094,stand,VBP,8xy58s
24095,stand,VBP,8xy58s
24096,loose,VB,8xy58s
24097,would,MD,8xy58s
24098,thought,VBD,8xy58s
24099,thought,VBD,8xy58s
24100,including,VBG,8xy58s
24101,disconnecting,VBG,8xy58s
24102,disconnecting,VBG,8xy58s
24103,trying,VBG,8xy58s
24104,think,VB,8xy58s
24105,evolve,VB,8xy58s
24106,reflect,VB,8xy58s
24107,seen,VBN,8xy58s
24108,seen,VBN,8xy58s
24109,become,VBN,8xy58s
24110,become,VBN,8xy58s
24111,become,VBN,8xy58s
24112,TORN,VBN,8xy58s
24113,falling,VBG,8xy58s
24114,approved,VBN,8xy58s
24115,Seeing,VBG,8xy58s
24116,made,VBN,8xy58s
24117,happening,VBG,8xy58s
24118,happening,VBG,8xy58s
24119,shifted,VBN,8xy58s
24120,felt,VBN,8xy58s
24121,felt,VBN,8xy58s
24122,Losing,VBG,8xy58s
24123,would,MD,8xy58s
24124,hurt,VB,8xy58s
24125,destroy,VB,8xy58s
24126,trying,VBG,8xy58s
24127,trying,VBG,8xy58s
24128,monetize,VB,8xy58s
24129,make,VB,8xy58s
24130,could,MD,8xy58s
24131,undo,VB,8xy58s
24132,undo,VB,8xy58s
24133,Thank,VBP,8xy58s
24134,read,VBN,8xy58s
24135,read,VBN,8xy58s
24136,wondering,VBG,8xy58s
24137,wondering,VBG,8xy58s
24138,stood,VBN,8xy58s
24139,stood,VBN,8xy58s
24140,loose,VB,8xy58s
24141,talking,VBG,8xy58s
24142,handle,VB,8xy58s
24143,handle,VB,8xy58s
24144,can,MD,8xy58s
24145,prepare,VB,8xy58s
24146,prepare,VB,8xy58s
24147,get,VBP,8xy58s
24148,caught,VBN,8xy58s
24149,talk,VBP,8xy58s
24150,talk,VBP,8xy58s
24151,could,MD,8xy58s
24152,lose,VB,8xy58s
24153,lose,VB,8xy58s
24154,destroyed,VBN,8xy58s
24155,can,MD,8xy58s
24156,prepare,VB,8xy58s
24157,prepare,VB,8xy58s
24158,happens,VBZ,8xy58s
24159,happens,VBZ,8xy58s
24160,learned,VBD,8xy6dv
24161,learned,VBD,8xy6dv
24162,reflects,VBZ,8xy6dv
24163,reflects,VBZ,8xy6dv
24164,having,VBG,8xy6dv
24165,having,VBG,8xy6dv
24166,leaned,VBD,8xy6dv
24167,leaned,VBD,8xy6dv
24168,left,VBN,8xy6dv
24169,steeped,VBN,8xy6dv
24170,written,VBN,8xy6dv
24171,written,VBN,8xy6dv
24172,know,VBP,8xy6dv
24173,know,VBP,8xy6dv
24174,stand,VBP,8xy6dv
24175,stand,VBP,8xy6dv
24176,loose,VB,8xy6dv
24177,would,MD,8xy6dv
24178,thought,VBD,8xy6dv
24179,thought,VBD,8xy6dv
24180,including,VBG,8xy6dv
24181,disconnecting,VBG,8xy6dv
24182,disconnecting,VBG,8xy6dv
24183,trying,VBG,8xy6dv
24184,think,VB,8xy6dv
24185,evolve,VB,8xy6dv
24186,reflect,VB,8xy6dv
24187,seen,VBN,8xy6dv
24188,seen,VBN,8xy6dv
24189,become,VBN,8xy6dv
24190,become,VBN,8xy6dv
24191,become,VBN,8xy6dv
24192,TORN,VBN,8xy6dv
24193,falling,VBG,8xy6dv
24194,approved,VBN,8xy6dv
24195,Seeing,VBG,8xy6dv
24196,made,VBN,8xy6dv
24197,happening,VBG,8xy6dv
24198,happening,VBG,8xy6dv
24199,shifted,VBN,8xy6dv
24200,felt,VBN,8xy6dv
24201,felt,VBN,8xy6dv
24202,Losing,VBG,8xy6dv
24203,would,MD,8xy6dv
24204,hurt,VB,8xy6dv
24205,destroy,VB,8xy6dv
24206,trying,VBG,8xy6dv
24207,trying,VBG,8xy6dv
24208,monetize,VB,8xy6dv
24209,make,VB,8xy6dv
24210,could,MD,8xy6dv
24211,undo,VB,8xy6dv
24212,undo,VB,8xy6dv
24213,Thank,VBP,8xy6dv
24214,read,VBN,8xy6dv
24215,read,VBN,8xy6dv
24216,wondering,VBG,8xy6dv
24217,wondering,VBG,8xy6dv
24218,stood,VBN,8xy6dv
24219,stood,VBN,8xy6dv
24220,loose,VB,8xy6dv
24221,talking,VBG,8xy6dv
24222,handle,VB,8xy6dv
24223,handle,VB,8xy6dv
24224,can,MD,8xy6dv
24225,prepare,VB,8xy6dv
24226,prepare,VB,8xy6dv
24227,get,VBP,8xy6dv
24228,caught,VBN,8xy6dv
24229,talk,VBP,8xy6dv
24230,talk,VBP,8xy6dv
24231,could,MD,8xy6dv
24232,lose,VB,8xy6dv
24233,lose,VB,8xy6dv
24234,destroyed,VBN,8xy6dv
24235,can,MD,8xy6dv
24236,prepare,VB,8xy6dv
24237,prepare,VB,8xy6dv
24238,happens,VBZ,8xy6dv
24239,happens,VBZ,8xy6dv
24240,learned,VBD,8xy8h9
24241,learned,VBD,8xy8h9
24242,reflects,VBZ,8xy8h9
24243,reflects,VBZ,8xy8h9
24244,having,VBG,8xy8h9
24245,having,VBG,8xy8h9
24246,leaned,VBD,8xy8h9
24247,leaned,VBD,8xy8h9
24248,left,VBN,8xy8h9
24249,steeped,VBN,8xy8h9
24250,written,VBN,8xy8h9
24251,written,VBN,8xy8h9
24252,know,VBP,8xy8h9
24253,know,VBP,8xy8h9
24254,stand,VBP,8xy8h9
24255,stand,VBP,8xy8h9
24256,loose,VB,8xy8h9
24257,would,MD,8xy8h9
24258,thought,VBD,8xy8h9
24259,thought,VBD,8xy8h9
24260,including,VBG,8xy8h9
24261,disconnecting,VBG,8xy8h9
24262,disconnecting,VBG,8xy8h9
24263,trying,VBG,8xy8h9
24264,think,VB,8xy8h9
24265,evolve,VB,8xy8h9
24266,reflect,VB,8xy8h9
24267,seen,VBN,8xy8h9
24268,seen,VBN,8xy8h9
24269,become,VBN,8xy8h9
24270,become,VBN,8xy8h9
24271,become,VBN,8xy8h9
24272,TORN,VBN,8xy8h9
24273,falling,VBG,8xy8h9
24274,approved,VBN,8xy8h9
24275,Seeing,VBG,8xy8h9
24276,made,VBN,8xy8h9
24277,happening,VBG,8xy8h9
24278,happening,VBG,8xy8h9
24279,shifted,VBN,8xy8h9
24280,felt,VBN,8xy8h9
24281,felt,VBN,8xy8h9
24282,Losing,VBG,8xy8h9
24283,would,MD,8xy8h9
24284,hurt,VB,8xy8h9
24285,destroy,VB,8xy8h9
24286,trying,VBG,8xy8h9
24287,trying,VBG,8xy8h9
24288,monetize,VB,8xy8h9
24289,make,VB,8xy8h9
24290,could,MD,8xy8h9
24291,undo,VB,8xy8h9
24292,undo,VB,8xy8h9
24293,Thank,VBP,8xy8h9
24294,read,VBN,8xy8h9
24295,read,VBN,8xy8h9
24296,wondering,VBG,8xy8h9
24297,wondering,VBG,8xy8h9
24298,stood,VBN,8xy8h9
24299,stood,VBN,8xy8h9
24300,loose,VB,8xy8h9
24301,talking,VBG,8xy8h9
24302,handle,VB,8xy8h9
24303,handle,VB,8xy8h9
24304,can,MD,8xy8h9
24305,prepare,VB,8xy8h9
24306,prepare,VB,8xy8h9
24307,get,VBP,8xy8h9
24308,caught,VBN,8xy8h9
24309,talk,VBP,8xy8h9
24310,talk,VBP,8xy8h9
24311,could,MD,8xy8h9
24312,lose,VB,8xy8h9
24313,lose,VB,8xy8h9
24314,destroyed,VBN,8xy8h9
24315,can,MD,8xy8h9
24316,prepare,VB,8xy8h9
24317,prepare,VB,8xy8h9
24318,happens,VBZ,8xy8h9
24319,happens,VBZ,8xy8h9
24320,learned,VBD,8xyis6
24321,learned,VBD,8xyis6
24322,reflects,VBZ,8xyis6
24323,reflects,VBZ,8xyis6
24324,having,VBG,8xyis6
24325,having,VBG,8xyis6
24326,leaned,VBD,8xyis6
24327,leaned,VBD,8xyis6
24328,left,VBN,8xyis6
24329,steeped,VBN,8xyis6
24330,written,VBN,8xyis6
24331,written,VBN,8xyis6
24332,know,VBP,8xyis6
24333,know,VBP,8xyis6
24334,stand,VBP,8xyis6
24335,stand,VBP,8xyis6
24336,loose,VB,8xyis6
24337,would,MD,8xyis6
24338,thought,VBD,8xyis6
24339,thought,VBD,8xyis6
24340,including,VBG,8xyis6
24341,disconnecting,VBG,8xyis6
24342,disconnecting,VBG,8xyis6
24343,trying,VBG,8xyis6
24344,think,VB,8xyis6
24345,evolve,VB,8xyis6
24346,reflect,VB,8xyis6
24347,seen,VBN,8xyis6
24348,seen,VBN,8xyis6
24349,become,VBN,8xyis6
24350,become,VBN,8xyis6
24351,become,VBN,8xyis6
24352,TORN,VBN,8xyis6
24353,falling,VBG,8xyis6
24354,approved,VBN,8xyis6
24355,Seeing,VBG,8xyis6
24356,made,VBN,8xyis6
24357,happening,VBG,8xyis6
24358,happening,VBG,8xyis6
24359,shifted,VBN,8xyis6
24360,felt,VBN,8xyis6
24361,felt,VBN,8xyis6
24362,Losing,VBG,8xyis6
24363,would,MD,8xyis6
24364,hurt,VB,8xyis6
24365,destroy,VB,8xyis6
24366,trying,VBG,8xyis6
24367,trying,VBG,8xyis6
24368,monetize,VB,8xyis6
24369,make,VB,8xyis6
24370,could,MD,8xyis6
24371,undo,VB,8xyis6
24372,undo,VB,8xyis6
24373,Thank,VBP,8xyis6
24374,read,VBN,8xyis6
24375,read,VBN,8xyis6
24376,wondering,VBG,8xyis6
24377,wondering,VBG,8xyis6
24378,stood,VBN,8xyis6
24379,stood,VBN,8xyis6
24380,loose,VB,8xyis6
24381,talking,VBG,8xyis6
24382,handle,VB,8xyis6
24383,handle,VB,8xyis6
24384,can,MD,8xyis6
24385,prepare,VB,8xyis6
24386,prepare,VB,8xyis6
24387,get,VBP,8xyis6
24388,caught,VBN,8xyis6
24389,talk,VBP,8xyis6
24390,talk,VBP,8xyis6
24391,could,MD,8xyis6
24392,lose,VB,8xyis6
24393,lose,VB,8xyis6
24394,destroyed,VBN,8xyis6
24395,can,MD,8xyis6
24396,prepare,VB,8xyis6
24397,prepare,VB,8xyis6
24398,happens,VBZ,8xyis6
24399,happens,VBZ,8xyis6
24400,learned,VBD,8xykg6
24401,learned,VBD,8xykg6
24402,reflects,VBZ,8xykg6
24403,reflects,VBZ,8xykg6
24404,having,VBG,8xykg6
24405,having,VBG,8xykg6
24406,leaned,VBD,8xykg6
24407,leaned,VBD,8xykg6
24408,left,VBN,8xykg6
24409,steeped,VBN,8xykg6
24410,written,VBN,8xykg6
24411,written,VBN,8xykg6
24412,know,VBP,8xykg6
24413,know,VBP,8xykg6
24414,stand,VBP,8xykg6
24415,stand,VBP,8xykg6
24416,loose,VB,8xykg6
24417,would,MD,8xykg6
24418,thought,VBD,8xykg6
24419,thought,VBD,8xykg6
24420,including,VBG,8xykg6
24421,disconnecting,VBG,8xykg6
24422,disconnecting,VBG,8xykg6
24423,trying,VBG,8xykg6
24424,think,VB,8xykg6
24425,evolve,VB,8xykg6
24426,reflect,VB,8xykg6
24427,seen,VBN,8xykg6
24428,seen,VBN,8xykg6
24429,become,VBN,8xykg6
24430,become,VBN,8xykg6
24431,become,VBN,8xykg6
24432,TORN,VBN,8xykg6
24433,falling,VBG,8xykg6
24434,approved,VBN,8xykg6
24435,Seeing,VBG,8xykg6
24436,made,VBN,8xykg6
24437,happening,VBG,8xykg6
24438,happening,VBG,8xykg6
24439,shifted,VBN,8xykg6
24440,felt,VBN,8xykg6
24441,felt,VBN,8xykg6
24442,Losing,VBG,8xykg6
24443,would,MD,8xykg6
24444,hurt,VB,8xykg6
24445,destroy,VB,8xykg6
24446,trying,VBG,8xykg6
24447,trying,VBG,8xykg6
24448,monetize,VB,8xykg6
24449,make,VB,8xykg6
24450,could,MD,8xykg6
24451,undo,VB,8xykg6
24452,undo,VB,8xykg6
24453,Thank,VBP,8xykg6
24454,read,VBN,8xykg6
24455,read,VBN,8xykg6
24456,wondering,VBG,8xykg6
24457,wondering,VBG,8xykg6
24458,stood,VBN,8xykg6
24459,stood,VBN,8xykg6
24460,loose,VB,8xykg6
24461,talking,VBG,8xykg6
24462,handle,VB,8xykg6
24463,handle,VB,8xykg6
24464,can,MD,8xykg6
24465,prepare,VB,8xykg6
24466,prepare,VB,8xykg6
24467,get,VBP,8xykg6
24468,caught,VBN,8xykg6
24469,talk,VBP,8xykg6
24470,talk,VBP,8xykg6
24471,could,MD,8xykg6
24472,lose,VB,8xykg6
24473,lose,VB,8xykg6
24474,destroyed,VBN,8xykg6
24475,can,MD,8xykg6
24476,prepare,VB,8xykg6
24477,prepare,VB,8xykg6
24478,happens,VBZ,8xykg6
24479,happens,VBZ,8xykg6
24480,learned,VBD,8xyo3g
24481,learned,VBD,8xyo3g
24482,reflects,VBZ,8xyo3g
24483,reflects,VBZ,8xyo3g
24484,having,VBG,8xyo3g
24485,having,VBG,8xyo3g
24486,leaned,VBD,8xyo3g
24487,leaned,VBD,8xyo3g
24488,left,VBN,8xyo3g
24489,steeped,VBN,8xyo3g
24490,written,VBN,8xyo3g
24491,written,VBN,8xyo3g
24492,know,VBP,8xyo3g
24493,know,VBP,8xyo3g
24494,stand,VBP,8xyo3g
24495,stand,VBP,8xyo3g
24496,loose,VB,8xyo3g
24497,would,MD,8xyo3g
24498,thought,VBD,8xyo3g
24499,thought,VBD,8xyo3g
24500,including,VBG,8xyo3g
24501,disconnecting,VBG,8xyo3g
24502,disconnecting,VBG,8xyo3g
24503,trying,VBG,8xyo3g
24504,think,VB,8xyo3g
24505,evolve,VB,8xyo3g
24506,reflect,VB,8xyo3g
24507,seen,VBN,8xyo3g
24508,seen,VBN,8xyo3g
24509,become,VBN,8xyo3g
24510,become,VBN,8xyo3g
24511,become,VBN,8xyo3g
24512,TORN,VBN,8xyo3g
24513,falling,VBG,8xyo3g
24514,approved,VBN,8xyo3g
24515,Seeing,VBG,8xyo3g
24516,made,VBN,8xyo3g
24517,happening,VBG,8xyo3g
24518,happening,VBG,8xyo3g
24519,shifted,VBN,8xyo3g
24520,felt,VBN,8xyo3g
24521,felt,VBN,8xyo3g
24522,Losing,VBG,8xyo3g
24523,would,MD,8xyo3g
24524,hurt,VB,8xyo3g
24525,destroy,VB,8xyo3g
24526,trying,VBG,8xyo3g
24527,trying,VBG,8xyo3g
24528,monetize,VB,8xyo3g
24529,make,VB,8xyo3g
24530,could,MD,8xyo3g
24531,undo,VB,8xyo3g
24532,undo,VB,8xyo3g
24533,Thank,VBP,8xyo3g
24534,read,VBN,8xyo3g
24535,read,VBN,8xyo3g
24536,wondering,VBG,8xyo3g
24537,wondering,VBG,8xyo3g
24538,stood,VBN,8xyo3g
24539,stood,VBN,8xyo3g
24540,loose,VB,8xyo3g
24541,talking,VBG,8xyo3g
24542,handle,VB,8xyo3g
24543,handle,VB,8xyo3g
24544,can,MD,8xyo3g
24545,prepare,VB,8xyo3g
24546,prepare,VB,8xyo3g
24547,get,VBP,8xyo3g
24548,caught,VBN,8xyo3g
24549,talk,VBP,8xyo3g
24550,talk,VBP,8xyo3g
24551,could,MD,8xyo3g
24552,lose,VB,8xyo3g
24553,lose,VB,8xyo3g
24554,destroyed,VBN,8xyo3g
24555,can,MD,8xyo3g
24556,prepare,VB,8xyo3g
24557,prepare,VB,8xyo3g
24558,happens,VBZ,8xyo3g
24559,happens,VBZ,8xyo3g
24560,learned,VBD,8xypr2
24561,learned,VBD,8xypr2
24562,reflects,VBZ,8xypr2
24563,reflects,VBZ,8xypr2
24564,having,VBG,8xypr2
24565,having,VBG,8xypr2
24566,leaned,VBD,8xypr2
24567,leaned,VBD,8xypr2
24568,left,VBN,8xypr2
24569,steeped,VBN,8xypr2
24570,written,VBN,8xypr2
24571,written,VBN,8xypr2
24572,know,VBP,8xypr2
24573,know,VBP,8xypr2
24574,stand,VBP,8xypr2
24575,stand,VBP,8xypr2
24576,loose,VB,8xypr2
24577,would,MD,8xypr2
24578,thought,VBD,8xypr2
24579,thought,VBD,8xypr2
24580,including,VBG,8xypr2
24581,disconnecting,VBG,8xypr2
24582,disconnecting,VBG,8xypr2
24583,trying,VBG,8xypr2
24584,think,VB,8xypr2
24585,evolve,VB,8xypr2
24586,reflect,VB,8xypr2
24587,seen,VBN,8xypr2
24588,seen,VBN,8xypr2
24589,become,VBN,8xypr2
24590,become,VBN,8xypr2
24591,become,VBN,8xypr2
24592,TORN,VBN,8xypr2
24593,falling,VBG,8xypr2
24594,approved,VBN,8xypr2
24595,Seeing,VBG,8xypr2
24596,made,VBN,8xypr2
24597,happening,VBG,8xypr2
24598,happening,VBG,8xypr2
24599,shifted,VBN,8xypr2
24600,felt,VBN,8xypr2
24601,felt,VBN,8xypr2
24602,Losing,VBG,8xypr2
24603,would,MD,8xypr2
24604,hurt,VB,8xypr2
24605,destroy,VB,8xypr2
24606,trying,VBG,8xypr2
24607,trying,VBG,8xypr2
24608,monetize,VB,8xypr2
24609,make,VB,8xypr2
24610,could,MD,8xypr2
24611,undo,VB,8xypr2
24612,undo,VB,8xypr2
24613,Thank,VBP,8xypr2
24614,read,VBN,8xypr2
24615,read,VBN,8xypr2
24616,wondering,VBG,8xypr2
24617,wondering,VBG,8xypr2
24618,stood,VBN,8xypr2
24619,stood,VBN,8xypr2
24620,loose,VB,8xypr2
